제품명,리뷰어,리뷰어 정보,별점,한달이상사용,재구매여부,리뷰내용,피부타입_건성에 좋아요,피부타입_복합성에 좋아요,피부타입_지성에 좋아요,피부고민_보습에 좋아요,피부고민_주름/미백에 좋아요,피부고민_진정에 좋아요,자극도_보통이에요,자극도_자극없이 순해요,자극도_자극이 느껴져요
[단독대용량] 라운드랩 자작나무 수분 크림 120ml 기획 (+수분패드 4매),닝닝닝이,복합성 여름쿨톤 모공 탄력,5,0,1,몇통째 비웠는지 알수없을만큼 매일 사용하고 있는 제품이에요. 대용량이라서 좋고 휴대하기 간편하게 튜브형으로 구매했어요. 피부가 민감한편인데도 자극이 없고 가볍게 여러번 레이어링하기에 좋은 제품이에요!,0,1,0,1,0,0,0,1,0
[단독대용량] 라운드랩 자작나무 수분 크림 120ml 기획 (+수분패드 4매),쥬디v,복합성 쿨톤 민감성,5,0,0,"옆에서 오랫동안 함께 하고 있는 남자친구가 찐득거리는 마무리감 싫어하고 뭘 바르는 걸 좋아하지 않아서 돌고 돌아 찾고 찾다가 고른 제품입니다
무난하지만 가볍지 만은 않은 텍스처라 건성과 수부지를 오가는 저도 잘 쓰는 크림이예요 더운 여름에 발림성 좋은 속건조 잡아주는 크림 찾으셨던 분들께 추천! 이 덥고 습한 여름에도 악건성이다 하시는 분들께는 제형이 가벼울 수도 있느니 꼭꼭 테스트 해보시고 구매하시길!
원래는 단지형인데 대용량은 튜브타입이더라구요? 이것도 남자친구가 괜찮다고 한 부분! 뚜껑을 열고 닫는 그 단지형이 귀찮아서 싫데요 ㅋㅋㅋ 똑 열고 닫을 수 있어서 편해서 좋다구! 혹 이 리뷰 보고 남자친구에게 선물하실 분들은 참고하시길!
나쁜점이 없어서 괜찮았던 크림이라 생각해요 요즘 유독 라운드래 제품을 잘 쓰고 있습니다",0,1,0,0,0,1,0,1,0
[증정]닥터지 로얄 블랙스네일 크림세트(50ml+15ml),,,5,0,0,배송도 빠르고 항상 사용하던 제품이라 쭉 주문해서 쓰고있어용,0,1,0,0,0,1,1,0,0
[증정]닥터지 로얄 블랙스네일 크림세트(50ml+15ml),자빈세,복합성 웜톤 각질 모공,5,0,0,보습감 채우기에 좋아요!! 단지형 말고 튜브형으로 나왔으면 좋겠어요,1,0,0,1,0,0,0,1,0
[증정]닥터지 로얄 블랙스네일 크림세트(50ml+15ml),대신정해줘,건성 웜톤 각질 미백,5,0,0,나 건성이다 겨울인데 얼굴 너무건조해서 보습도 챙기면서 피부 영양도 주고싶다 하시는 분들께 추천합니다 ~ 저는 미니미 쓰고있고 엄마는 본품으로 사용중인데 지성과 건성 모두 잘 쓰고있는 제품이에요 그만큼 자극적인 느낌 하나도 없고 보습 잘 채워주는 제품이에요 막 얼굴이 반들거리게 발려지는 그런 보습이 아니라 피부 부족한 수분감 어느정도 매꿔줘서 속건조를 조금 덜어주는 역할의 크림이라고 생각해요 엄마는 건성인데 어떤 크림이 건조함 잡아줄까 고민하다가 접한 제품인데 이 라인의 앰플도 같이 쓰니까 더 좋은거같아요 닥터지는 워낙 유명한 라인이다보니 블랙스네일 세일할때 사서 겨울 봄까지 야무지게 쓰기 좋아요 저는 지성이지만 속건조가 있는 편이라 잘때 이 제품 사용하는데 다음날 피부 좋아보이게 잘 있어서 잘 사용중입니다 ㅎ,1,0,0,1,0,0,0,1,0
[증정]닥터지 로얄 블랙스네일 크림세트(50ml+15ml),Happyoy,복합성 웜톤 모공 블랙헤드,5,1,0,건조한 피부이신분들 지성인인데 속건조가 느껴져서 속건조 잡고싶으신 분들 이거 추천드려요 ㅎ 저도 지성인이고 엄마는 건성이신데 엄마가 너무 건조하다고 올리브영에서 보습 많~은 제품 찾아서 써봐야겠다고 하시면서 찾아서 사용한 제품이에요 그래서 이 제품만 벌써 몇통 사용하세요 ~ 저는 가을 겨울 되어오니까 급 건조한 피부로 나에게도 건조함이 오는구나 하면서 작은 샘플 같이 준거 써봤는데 좋더라구요 ~ 낮에는 너무 부담이다 싶으신 분들 저녁에 세안하고 이 제품 바르고 흡수시켜준 후 꿀잠 주무시면 보습이 어느정도 채워주는거같더라구요 ~? 낮에도 저는 건조하게 느껴져서 아주 얇게 바르고 흡수시간 좀 준 후에 선크림 바르는데 두껍게 바르면밀리는 느낌이 들 수 있어서 시간좀 두고 발라주는게좋을거같아요 ㅎ 비싼만큼 좋은 제품인거같아요,1,0,0,1,0,0,0,1,0
[증정]닥터지 로얄 블랙스네일 크림세트(50ml+15ml),Happyoy,복합성 웜톤 모공 블랙헤드,5,0,0,"속당김 심한 건성피부가 사용하기 좋은 크림이에요.
피부에 착 붙는 부드러운 제형이라 발림성 너무 좋았고
유분감도 적당히 느낄 수 있어서,
수분으로는 부족했던 건조한 피부에
촉촉함을 느끼게해주었고,
피부에 은은한 광택감을 주어서 피부가 건강해보였어요.
제가 먼저 써보고 좋아서 엄마에게도 권해드렸더니
이제는 저보다 엄마가 이 크림을 더 좋아하세요.
고급스러워보이는 블랙패키지에,
스파출라와 15ml증정도 함께 들어있어서
어머니 선물로도 정말 좋았습니다.
행사할 때 저렴하게 구입해서 더 만족스러웠어요.",1,0,0,1,0,0,0,1,0
[모공교정] 바이오힐보 프로바이오덤 콜라겐 리모델링 크림 기획세트 (+세럼13ml증정),,,5,0,0,"저희 엄마가 리뉴얼전때부터 사용하고 있는 크림이에요
바이오힐보 제품 바르면 건조하지 않고
피부에 광이 나면서 다음날 화장도 잘 먹는다고 하세요
리뉴얼전에 제품 체험단으로 받아서 드리고
잘 맞아서 재구매까지 간 제품이에요
4~50대 건조하고 탄력고민있으신 어머니들 한테 추천!",1,0,0,0,1,0,0,1,0
[모공교정] 바이오힐보 프로바이오덤 콜라겐 리모델링 크림 기획세트 (+세럼13ml증정),아따아따,지성 여름쿨톤 모공 트러블,5,0,0,"여름에 바르기 좋은 가벼운 젤제형 크림!

엄마 드렸더니 수분감 괜찮고 너무 찐득거리지 않고 좋다며!!
같은라인 모공세럼도 1+1 인거 사서 저랑 엄마 하나씩 쓰고있는데 세럼진짜 요물... 쓰고나면 담날 얼굴이 탱글탱글+약간의 광... 그냥 피부가 좋아지는? 탱글해져요! 강추 합니다 ㅠ 1+1일때 세럼 한번 구매해 보세요!

크림은 바르고 나면 약간 뽀득? 한 느낌이 있는데 거슬리지 않고 가벼워서 건성-지성 모든분들에게 잘 맞을것 같아요! 용기가 너무 큰게 단점이라면 단점... 바이오힐보 제품은 평타 이상 하는것 같아요!

👍 여름이라 모공이 신경쓰이시면 세럼도, 크림도 추천드릴게요! 향은 어머니들 화장품 향이 강하게 나요! 테스트 필수입니다!💕",0,1,0,1,0,0,0,1,0
[모공교정] 바이오힐보 프로바이오덤 콜라겐 리모델링 크림 기획세트 (+세럼13ml증정),벞버버퍼링ya,건성 가을웜톤 다크서클 미백,5,0,0,ㅃㅎ송보송 해지는 피부가 되내여 ㅎㅎ 비싼만큼 가치있는 크림인듯!!,1,0,0,1,0,0,0,1,0
[모공교정] 바이오힐보 프로바이오덤 콜라겐 리모델링 크림 기획세트 (+세럼13ml증정),류라운,복합성 쿨톤 모공 미백,5,0,0,"이 크림이 아주 좋아요! 저는 원래 나잇 크림으로 사용했는데 BOH 팝업 스토어에서 스킨 테스트를 해 보고 이 크림을 모닝 크림으로 사용하면 더 좋다고 알게 됐어요. 왜냐하면 제 피부타입이 복합성인데 모공, 지성 케어 피요해요. 이 크림이 둘 다 효과가 있어서 아침에 사용하면 피부가 아루 종일 예쁘게 만들어요.
질감이 가볍고 젤같은 질감인데 콜라겐 캡슐도 있어요.
수분도 잘 돼요!",0,1,0,1,0,0,0,1,0
[모공교정] 바이오힐보 프로바이오덤 콜라겐 리모델링 크림 기획세트 (+세럼13ml증정),comejuliet,건성 가을웜톤 블랙헤드 주름,5,0,0,"워낙에 바이오힐보 제품은 자극없이 순해서 평소 잘 사용하고 있는데요

기초 제품을 꾸준히 써보니 트러블이 올라오거나 하지 않아서 좋더라구요

콜라겐 리모델링 크림 같은 경우 너무 되직하지도 묽지도 않은 제형에 부드럽게 잘 발려서 마음에 들었습니다

거부감 없는 향에 부드러운 발림성까지 다 만족스러웠어요 !

앞으로도 기초 제품은 바이오힐보로 정착할 생각입니다",1,0,0,0,1,0,0,1,0
라로슈포제 에빠끌라 MAT 세보 컨트롤링 모이스춰라이저,,,5,0,0,"올초에 화장품 잘못쓰고+환절기라서 다 뒤집히고 나서부터는 화장품 고를때 엄청 찾아보고 수십번 고민하고 사게 되는데요, 이건 두통째 구매입니다! 확실히 피지분비가 적어진거 같고 낮에 기름도 덜 껴요. 가격이 좀 비싸긴 하는데 비싼값하는 거 같습니다! 피지많고 트러블 많은 피부에 추천이욘!",0,0,1,0,0,1,0,1,0
라로슈포제 에빠끌라 MAT 세보 컨트롤링 모이스춰라이저,hyexnjxx,복합성 쿨톤 각질 다크서클,5,0,1,가격대는 있지만 효과가 좋다고 해서 구매해봤어요! 효과가 좋았으면 좋겠어요:),0,0,1,0,0,1,1,0,0
라로슈포제 에빠끌라 MAT 세보 컨트롤링 모이스춰라이저,youlee****,,5,0,0,"아주 민감성 피부라 바르고 초반에 따가움이 느껴져요🥲
좀 지나면 괜찮아지구요",0,0,1,1,0,0,0,0,1
라로슈포제 에빠끌라 MAT 세보 컨트롤링 모이스춰라이저,럭키냐,지성 웜톤 모공 민감성,5,0,0,"가격이 좀 비싼데 값어치 합니다. 지성피부, 트러블 잘 나고 유분기 많은 피부에 제발 한통만 써보세요ㅜ 확실히 피지량이나 얼굴 유분기가 줄어들어요. 주변에도 얼마나 추천했는지 몰라요",0,0,1,0,0,1,0,1,0
라로슈포제 에빠끌라 MAT 세보 컨트롤링 모이스춰라이저,hyexnjxx,복합성 쿨톤 각질 다크서클,2,0,1,"라로슈포제 에빠끌라 모이스춰라이저 한달 사용 후기입니다.

웬먼라면 자극 잘 느끼지 않는 무딘 지성피부인데, 제품 사용 초반에 바르고 나면 광대와 턱, 인중 부위에 따가움이 느껴지는 걸 무시하고 한달가량 사용했다가 피부염으로 고생하고 피부 다시 돌아오는 데 2달 걸렸어요.

피부가 싹 뒤집어져 얼굴에 물만 닿아도 쓰라렸고, 기초제품으로 인하여 그렇게까지 피부 뒤집어진 게 처음이라 더 고생한 것 같아요.

이런 피지 분비 감소 도와주는 제품 사용 전 반드시 테스트 해볼 것을 추천드리고, 민감성이라면 절대 시도조차 해보지 않는 편이 좋을 것 같습니다.

사용효과의 경우 크게 피지 분비 감소나 유분 감소 효과를 느끼지 못했습니다.

-----

• 산뜻함: 에센스 < 모이스춰라이저
에센스 보다 모이스춰라이저가 더 산뜻하고 유분감이 적었어요. 아주 가볍게 흡수됩니다.

• 유분감: 에센스 < 모이스춰라이저
에센스도 나름 바른 뒤 유분감이 적은 편인데 모이스춰라이저가 더 적었어요",0,0,1,1,0,0,0,0,1
[온라인단독] 아이소이 모이스춰 닥터 장수진 수분크림 70ml+15ml 기획,,,5,0,0,"민감하고 극건성인 피부에 딱 맞는 수분크림을 찾는데
너무 오래 걸렸네요

다를 추가기능은 없지만 굉장한 수분감이 아주 오래갑니다

극건성은 꼭 사세요",1,0,0,1,0,0,0,1,0
[온라인단독] 아이소이 모이스춰 닥터 장수진 수분크림 70ml+15ml 기획,yulhioh,건성 쿨톤 민감성 탄력,5,0,1,"제품 만족하면서 사용하고 있습니다
올영 세일 때 구매하면 더 저렴해요",1,0,0,1,0,0,0,1,0
[온라인단독] 아이소이 모이스춰 닥터 장수진 수분크림 70ml+15ml 기획,꿈은없고요놀고싶어요,민감성 가을웜톤 민감성 아토피,5,1,0,아이소이는 좋은거 다아는사실 말모말모에여 촉촉하고 끈적이지않아서 좋아요,0,1,0,0,0,1,1,0,0
[온라인단독] 아이소이 모이스춰 닥터 장수진 수분크림 70ml+15ml 기획,gotslaqk****,,5,0,0,피부가 너무 건성해서 수분크림이 있었으면 좋겠다고 생각했는데 아이소이 수분크림 좋은 것 같습니다. :) 효과가 있는 것 같아요!,1,0,0,1,0,0,0,1,0
[온라인단독] 아이소이 모이스춰 닥터 장수진 수분크림 70ml+15ml 기획,or0l****,,5,0,0,"2년정도 꾸준히 쓰고있는 수분크림이에요!
무겁지않고 피부장벽이 수분으로 꽉차는 느낌입니당 !
무난이라고 하기엔 넘 좋아서 계속 쓰다보니 공병이 막 쌓였어요 !! 같이 증정되는 샘플은 그냥 가지고다니면서 건조할때 슥슥 바르기 좋아요 그 정도로 산뜻한 크림입니다!",0,0,1,1,0,0,0,1,0
[단독기획] 아이소이 모이스춰 닥터 장수진 수분크림 70ml 기획(+수분앰플 10ml),,,5,0,0,돌고 돌아 이 제품입니다 완전 듬뿍바르고 자고 일어나면 속건조 다 잡혀있어요 너무 좋아요 ㅠㅠ,1,0,0,1,0,0,0,1,0
[단독기획] 아이소이 모이스춰 닥터 장수진 수분크림 70ml 기획(+수분앰플 10ml),소현24,복합성 봄웜톤 다크서클 민감성,5,1,0,가벼운데 수분감은 확실하게 줘요. 특히 속 건조를 너무 잘 잡아줍니다,0,1,0,1,0,0,0,1,0
[단독기획] 아이소이 모이스춰 닥터 장수진 수분크림 70ml 기획(+수분앰플 10ml),쿠키토끼,민감성 여름쿨톤 모공 블랙헤드,4,1,0,"수부지 봄가을철 수분충전용으로 딱이에요. 아이소이 수분쪽 라인은 뭐 믿고쓰죠. 다만 엄청 순한진 잘 모르겠어요
살짝 젤(?) 타입처럼 보이지만 한 여름에는 좀 무거울 것 같고 겨울에는 보습 조금 부족해서 선크림을 보습있는 제품으로 써주면 괜찮긴해요.
다 좋고 잘 쓰던 제품인데 사자마자 1+1 하더라구요,,ㅎ",0,1,0,1,0,0,1,0,0
[단독기획] 아이소이 모이스춰 닥터 장수진 수분크림 70ml 기획(+수분앰플 10ml),엥32,,5,0,0,"저는 무조건 성분이 첫번째 고려사항이거든요!! 그리고 요즘 피부에 여드름이 유독 많이 올라와서 고민이 있던 상태였어요
그러다가 올영에 앰플 베스트 템중에 하나로 이 제품이 있더라구요 ㅎㅎ 성분도 찾아보니 주의성분도 없구 어성초가 주성분이라 어성초가 저에게 잘 맞기도 해서 바로 구매하게 되었어요:)

향은 무향이고 조금 묵직한? 제형이예요 수분앰플 치고는 조금 묵직했고 흡수 시키니 약간의 끈적임이 있더라구요 이건 어성초성분때문에 더 그런 것 같기도 하구요
찝찝한 느낌은 아니었기 때문에 저는 사용감 부분에서 만족했어요
수분초너 다음으로 사용해주니까 딱 알맞더라구요

아직 사용한지 얼마 안되어서 계속 사용해 봐야하겠지만 왠지 느낌이 좋구 진정이 잘 될 것 같은 느낌,,!!!
유명한건 나름 이유가 있겠죠?
저의 성공적인 도전이었길 바라요 ㅎㅎ",1,0,0,1,0,0,0,1,0
[단독기획] 아이소이 모이스춰 닥터 장수진 수분크림 70ml 기획(+수분앰플 10ml),올영기프트,트러블성 봄웜톤 각질 모공,5,0,0,"아이소이 장수진 수분크림은 워낙에 유명하기도 하고
지인추천으로 구매해봤어요!
진정에 너무좋고 자극없이 순한 크림이어서 부담없이
사용하기에 좋았습니다~!! 꾸준히 사용해보고 잘 맞으면 계속 재구매예정이에요!! 구성품으로 받은 수분앰플도 촉촉하니 마음에 듭니당!",0,1,0,0,0,1,0,1,0
헤브블루 살몬 케어링 센텔라 크림 100ml,,,5,0,0,피부 예민한날 요거 듬뿍 바르고 자면 진정 엄청 잘돼요!ㅎㅎ,1,0,0,1,0,0,0,1,0
헤브블루 살몬 케어링 센텔라 크림 100ml,sey0321,건성 웜톤 미백 민감성,5,1,0,속부터 수분 채워주는 크림이에요! 피부결이 달라지는게 느껴져요ㅎ,1,0,0,1,0,0,0,1,0
헤브블루 살몬 케어링 센텔라 크림 100ml,sosdudrms,민감성 가을웜톤 민감성 트러블,5,1,0,토너랑 같이 쓰고 있는데 촉촉해서 좋아요 푸석푸석한 피부에 광이 도는중,1,0,0,1,0,0,0,1,0
헤브블루 살몬 케어링 센텔라 크림 100ml,히재재,복합성 봄웜톤 모공 트러블,5,0,0,엄청 부드럽게 발리고 발랐을 때 피부 속까지 촉촉해서 좋아요!,1,0,0,1,0,0,0,1,0
